# base64 English<TAB>base64 Japanese
SGUgdG9vayBpdCBvdXQgZmlyc3QuIFNsb3dseS4=	5pyA5Yid44GL44KJ5Y+W44KK44G+44GX44Gf44CCIOOCueODreODvOODquODvOOAgg==
SSBtYWRlIGEgc291bmQgSSBoYXZlIG5ldmVyIG1hZGUgaW4gbXkgbGlmZQ==	56eB44Gv56eB44Gu5Lq655Sf44Gn5L2c44KJ44Gq44GL44Gj44Gf6Z+z44KS5L2c44KK44G+44GX44Gf
VGhlbiB0d2VudHkgbWludXRlcyBvZiBub3RoaW5n	5L2V44KC44Gq44GE44GL44KJMjDliIY=
SnVzdCB0YWxraW5nLi4uIGhlIHdhcyBtYWtpbmcgc3VyZSBJIHdhcyBhY2N0dWFseSByZWFkeQ==	6Kmx44GX44Gm44G/44KL44GoLi4u56eB44GvYWNjdHVhbHnmupblgpnjgYzjgafjgY3jgabjgYTjgZ/jgZPjgajjgpLnorroqo3jgZfjgabjgYTjgZ8=
QnkgdGhlIHRpbWUgaGUgYWN0dWFsbHkgZGlkIGl0IEkgd2FzIHRoZSBvbmUgYXNraW5n	5b2844GM5a6f6Zqb44Gr44KE44Gj44Gf5pmC44CB56eB44Gv6IGe44GE44Gm44GE44Gf44KT44Gn44GZ
T3V0IGxvdWQgYmFiZS4gVHdpY2Uu	44Ki44Km44OIIOODqeOCpuODiSDjg5njgqTjg5YuIOODhOOCpOODvOODiA==
SSBhc2tlZCBoaW0gdG8ga2lzcyBtZS4uLg==	56eB44Gv56eB44Gr44Kt44K544KS44GZ44KL44KI44GG44Gr5b2844Gr5bCL44Gt44G+44GX44GfLi4u
T2Zjb3Vyc2U=	44Kq44OW44Kz44O844K5
VGhlbiBpdCBzdGFydGVk4oCm	44Gd44KM44GL44KJ5aeL44G+44KK44G+44GX44Gf44CC
SGlzIGNobG90aGVzIGNhbWUgb2Zm	44Kv44Ot44OG44K544GM6ZmN44KK44Gm44GN44Gf
SGUgZ3JhYmJlZCB0aGUgbHViZQ==	5b2844Gv5r2k5ruR5rK544KS44Gk44GL44KA
WWVhIHRoZSBsdWJlIHdhcyBkZWZpbml0bHkgbmVlZGVk	5r2k5ruR5rK544Gv6ZaT6YGV44GE44Gq44GP5b+F6KaB44Gg44Gj44Gf
SGUgc2xpZCB0aGUgdGlwIGluLi4u	5YWI56uv44KS44K544Op44Kk44OH44Kj44Oz44Kw
SXQgYnVybnMuIE5vYm9keSB0ZWxscyB5b3UgdGhhdCBwYXJ0Lg==	54eD44GI44KL44CCIOiqsOOCguOBneOBrumDqOWIhuOCkuaVmeOBiOOBpuOBj+OCjOOBvuOBm+OCk+OAgg==
Tm90IGJhZC4gSnVzdCBlbm9ybW91cyBhbmQgSSBjb3VsZCBub3QgZG8gYW55dGhpbmcgYWJvdXQgaXQ=	5oKq44GP44Gq44GE44CCIOOBoeOCh+OBhuOBqeW3qOWkp+OBp+OAgeOBneOCjOOBq+OBpOOBhOOBpuS9leOCguOBp+OBjeOBquOBhA==
SGUgdG9vayB0aGF0IHBpY3R1cmUgaGloaQ==	5b2844GM5pKu44Gj44Gf44Gd44Gu5YaZ55yf44OP44Kk44OS
SSBqdXN0IGhhZCB0byBsaWUgdGhlcmUgYW5kIGxldCBpdCBoYXBwZW4=	56eB44Gv44Gd44GT44Gr5ZiY44KS44Gk44GE44Gm44GE44Gm44CB44Gd44KM44GM6LW344GT44KL44GT44Go44KS6IGe44GL44Gb44Gq44GR44KM44Gw44Gq44KK44G+44Gb44KT44Gn44GX44Gf
SGUgc3RvcHBlZCBvbmNlIGFuZCBJIGhhZCB0byB0ZWxsIGhpbSB0byBrZWVwIGdvaW5nIGhpaGk=	5LmF44GX44G244KK44Gr5q2i44G+44KK44CB44OS44OS44KS6L+944GE57aa44GR44KL44Gf44KB44Gr5b2844Gr5Lyd44GI44Gq44GR44KM44Gw44Gq44KJ44Gq44GE
QW5kIHRoZW4gaXQgc3RvcHBlZCBiZWluZyBwYWluZnVsbCBhbmQgc3RhcnRlZCBiZWluZyB2ZXJ5IGdvb2Q=	44Gd44GX44Gm44CB44Gd44KM44Gv55eb44G/44GM44GE44Gj44Gx44GE44Gn5q2i44G+44KK44CB44Go44Gm44KC6Imv44GE44GT44Go44Gr44Gq44KK44G+44GX44Gf
QW5kIHRoZW4gaGUgbW92ZWQgbWU=	44Gd44GX44Gm44CB5b2844Gv56eB44KS56e75YuV44GX44G+44GX44Gf
T250byBteSBrbmVlcyBiYWJlLiBTbG93bHkuIEFza2VkIG1lIGZpcnN0Lg==	56eB44Gu6Iad44Gu6LWk44KT5Z2K44Gr44CCIOOCueODreODvOODquODvOOAgiDjgYrllY/jgYTlkIjjgo/jgZs=
SSBzYWlkIHllcyBzbyBmYXN0IGl0IHdhcyBlbWJhcnJhc3Npbmc=	56eB44Gv44Gd44GG6YCf44GP44CB44Gd44KM44GM5oGl44Ga44GL44GX44GE44Go6KiA44Gj44Gf
VGhlbiBoZSB0b2xkIG1lIHRvIGZpbG0gaXQ=	44Gd44KM44GL44KJ5b2844Gv44Gd44KM44KS44OV44Kj44Or44Og44Gr6KiA44Gj44Gf
SGUgZGlkbid0	44Gq44GL44Gj44Gf
SGUgcHV0IGl0IG9uIHRoZSB0YWJsZSB3aGVyZSBJIGNvdWxkIHNlZSBpdCBhbmQgbGVmdCBpdCB0aGVyZQ==	44Gd44GT44Gn6KaL44KE44GZ44GP44CB44Gd44GT44Gr5q6L44Gb44KL44OG44O844OW44Or44Gu5LiK44Gr572u44GP
SGUgc2FpZCAieW91ciBodXNiYW5kIHNhaWQgbm8sIHNvIGl0IHN0YXlzIHRoZXJlIg==	5aSr44GM44OO44O844Go6KiA44Gj44Gf44Gu44Gn44CB44Gd44GT44Gr5rOK44G+44KL44CN
VHdpY2UgYmFiZQ==	VHdpY2Ug44OZ44Kk44OW
QW5kIEkgY291bGQgZmVlbCB0aGUgZGlmZmVyZW5jZS4gSSByZWFsbHkgY291bGQu	6YGV44GE44KS5oSf44GY44KL44GT44Go44GM44Gn44GN44G+44GX44Gf44CCIOengeOBr+acrOW9k+OBq+OBp+OBjeOBvuOBl+OBn+OAgg==
Li4uLiBubw==	Li4uLiDjgYTjgYTjgYg=
V2VsbCB5ZXMuLi4=	44GK5ZWP44GE5ZCI44KP44Gb
SnVzdCBub3QuLi4gdGhlcmU=	44Gf44GgLi4u44Gd44GT
SWwgbGV0IGhpbSBzaG93IHlvdQ==	SWwg5b28IOOCt+ODp+ODvCDjgYLjgarjgZ8=
SnVzdCBmb3IgdGhlIHJlY29yZA==	44Os44Kz44O844OJ44Gg44GR
U2hlIGFza2VkIGZvciBpdA==	44GK5ZWP44GE5ZCI44KP44Gb
SG90IHJpZ2h0	44Ob44OD44OIIOWPsw==
T2Zjb3Vyc2UuIEhlIGhhZCBpdCBvbiBiZWZvcmUgSSBjb3VsZCByZW1pbmQgaGlt	44Kq44OW44Kz44O844K544CCIOengeOBr+W9vOOCkuaAneOBhOWHuuOBleOBm+OCi+OBk+OBqOOBjOOBp+OBjeOCi+WJjeOBq+OAgeW9vOOBr+OBneOCjOOCkuaMgeOBo+OBpuOBhOOBnw==
SSBhc2tlZCBoaW0gd2h5IGhlIG5ldmVyIG1ha2VzIG1lIGJlIHRoZSBvbmUgdG8gYnJpbmcgaXQgdXA=	44Gp44GG44GX44Gm44KC44CB44Gd44KM44KS5oyB44Gh5LiK44GS44KL44Gf44KB44Gr44CB44KP44Gf44GX44GM6Ieq5YiG44KS44Gq44GV44Gq44GE44Gu44KS5b2844Gr5bCL44Gt44G+44GX44Gf
SGUgc2FpZCAiYmVjYXVzZSB0aGVuIHlvdSdkIGhhdmUgaGFkIHRvIGFzayBhbmQgdGhhdHMgbm90IHRoZSBtYW4gSSBhbSI=	5b2844Gv6KiA44Gj44Gf44CC44CM44Gd44KM44Gn44CB44GC44Gq44Gf44Gv5bCL44Gt44Gm44CB56eB44GM44GE44KL55S344Gn44Gv44Gq44GE44CN
SSBrbm93IGJhYmUuLi4=	56eB44Gv6LWk44KT5Z2K44KS55+l44Gj44Gm44GE44KLLi4u
SGUncyBhIHJlYWwgbWFuIGhpaGk=	5b2844Gv5pys5b2T44Gu55S344Gu44OS44OS44Gn44GZ
V3JlY2tlZA==	44Os44K544Kt44Ol44O8
Q29tcGxldGVseSB3cmVja2VkIGFuZCBjb21wbGV0ZWx5IGZpbmU=	5a6M5YWo44Gr5oGQ44KN44GX44GE44Go5a6M5YWo44Gr572w6YeR
Tm93IHlvdSBjYW4gdG91Y2ggeW91cnNlbGY=	5LuK44CB44GC44Gq44Gf44Gv6Ieq5YiG6Ieq6Lqr44Gr6Kem44KM44KL44GT44Go44GM44Gn44GN44G+44GZ
Tm93	6Kmz44GX44GP44Gv44GT44Gh44KJ
QW5kIHRoaW5rIGFib3V0IHRoZSBmYWN0IHlvdXIgd2lmZXMgYXNzIGp1c3QgZ290Li4uIGZ1Y2tlZA==	44Gd44GX44Gm44CB44GC44Gq44Gf44Gu5aa744GM44Gh44KH44GG44Gp5b6X44Gf5LqL5a6f44Gr44Gk44GE44Gm6ICD44GI44G+44GZLi4uIGZ1Y2tlZA==
YW5k	44Gd44GX44Gm44CB
Tm9ib2R5IHRhbGtlZCBtZSBpbnRvIGFueXRoaW5n	6Kqw44KC56eB44Gr5L2V44KC6Kmx44GV44Gq44GE
WW91ciB3aWZlIGFza2VkIGFub3RoZXIgbWFuIGZvciB0aGUgb25lIHRoaW5nIHNoZSBuZXZlciBnYXZlIHlvdQ==	44GC44Gq44Gf44Gu5aa744Gv44CB5b285aWz44GM44GC44Gq44Gf44Gr5LiO44GI44Gf44GT44Go44Gu44Gq44GE44KC44Gu44Gu44Gf44KB44Gr5Yil44Gu55S344KS5bCL44Gt44G+44GX44Gf
QW5kIGhlbGQgaGlzIGhhbmQgd2hpbGUgc2hlIGdvdCBpdA==	44Gd44GX44Gm44CB5b285aWz44Gv44Gd44KM44KS5omL44Gr5YWl44KM44Gq44GM44KJ44CB5b2844Gu5omL44KS5o+h44Gj44Gf
RXhhY3RseQ==	44GK5ZWP44GE5ZCI44KP44Gb
WW91J3JlIGdvbm5hIGN1bSBmYXN0IGFyZW50IHlvdS4uLg==	44GC44Gq44Gf44GvIOOBpOOCguOCiiBjdW0g6YCf44GEIGFyZW50IOOBguOBquOBny4uLg==
SSBrbm93IHlvdSBhcmUgYWxyZWFkeSBjbG9zZSBhZnRlciBldmVyeXRoaW5n	56eB44Gv44GC44Gq44Gf44GM44GZ44Gn44Gr44GZ44G544Gm44Gu5b6M44Gr6ZaJ44GY44Gm44GE44KL55+l44Gj44Gm44GE44KL
R29vZC4gbm93IGN1bS4=	44GK5ZWP44GE5ZCI44KP44GbIOS7iuOBruOBqOOBk+OCjSBjdW0u
Tm93IHNsZWVwLiBJIG1lYW4gaXQuIEkgbG92ZSB5b3Uu	5LuK44CB552h55yg44CCIOOBpOOBvuOCiuOAgSDnp4Hjga/jgYLjgarjgZ/jgpLmhJvjgZfjgabjgYTjgb7jgZnjgII=
SSB3YW50IHRvIGRvIHRoYXQgd2l0aCB5b3U=	56eB44Gv44GC44Gq44Gf44Go44Gd44KM44KS44KE44KK44Gf44GE
V2hlbiBJJ20gaG9tZQ==	6Ieq5a6F44Gr44GE44KL44Go44GN
Tm90IHRvIG1ha2UgaXQgZXZlbi4gSSBqdXN0IHdhbnQgdXMgdG8gaGF2ZSBpdCB0b28u	44Gn44KC5L2c44KJ44Gq44GE44CCIOOBiuWVj+OBhOWQiOOCj+OBmw==
R29vZCBoaWhp	44Kw44OD44OJ44OP44Kk
U2hlJ3MgYXNsZWVwLiBXZW50IG91dCBsaWtlIGEgbGlnaHQu	5b285aWz44Gv55yg44Gj44Gf44KI44CC5rOl44Gu44KI44GG44Gr44GQ44Gj44GZ44KK44Gg44CC
U2hlIGRvZXM=	5b285aWz44Gv44Gd44GG44GZ44KL
QW5kIHNvIGRvIHlvdQ==	44GK5ZWP44GE5ZCI44KP44Gb
U2xlZXAgd2VsbCBjdWNr	552h55ygIOOCiOOBjyDlkLjjgYY=
U2hlIHdvdWxkbid0IGRvIGFueXRoaW5nIHRvbmlnaHQgdW50aWwgc2hlIGhhZCBhbiBhbnN3ZXIgZnJvbSB5b3U=	44GC44Gq44Gf44GL44KJ562U44GI44KS5oyB44Gj44Gm44GE44Gf44G+44Gn44CB5b285aWz44Gv5LuK5aSc44Gr5L2V44KC44GX44Gq44GE44Gg44KN44GG
WW91IGFyZSBhIGx1Y2t5IG1hbg==	44GC44Gq44Gf44Gv5bm46YGL44Gq55S344Gn44GZ
QW5kIEkgZW52eSB5b3U=	44Gd44GX44Gm44CB56eB44Gv44GC44Gq44Gf44Gr576o44G+44GX44GE
SSBqdXN0IHdhbnRlZCB0byBzYXkgdGhhdA==	56eB44Gv44Gh44KH44GG44Gp56eB44GM6KiA44GG44GT44Go44KS5pyb44KT44Gn44GE44Gf
SG9sZCBoZXIgdGlnaHQgd2hlbiBzaGUgY29tZXMgYmFjaw==	5b285aWz44Gv5oi744Gj44Gm5p2l44KL44Go44GN5b285aWz44Gu44K/44Kk44OI44KS5L+d5oyB
R29vZG5pZ2h0IG1hbg==	44Kw44OD44OJ44OK44Kk44OI44Oe44Oz
SSBhbHJlYWR5IHNhdyBpdA==	56eB44Gv44GZ44Gn44Gr44Gd44KM44KS6KaL44Gf
TG9vayBhZnRlciBoZXI=	5b285aWz44Gu5b6M6KaL
SXRzIG5vdA==	44Gq44GE
QWJzb2x1dGVseSBub3Q=	57W25a++44Gr44Gq44GE
TG92ZSB5b3U=	44GK5ZWP44GE5ZCI44KP44Gb
TG92ZSB5b3UgdG9vIExpbHk=	44GC44Gq44Gf44KC5aSn5aW944GN44Gq
R29vZG5pZ2h0	44GK5rOK44G+44KK
Tm8gbm/igKYgbm90IGF0IGFsbA==	44GE44GE44GILi4u5YWo44GP44Gq44GE
U3RvcCBMaWx5Li4uIEkgZ2V0IGl0Li4gVGhpcyBpcyBkaWZmcmVudA==	44Oq44Oq44O844KS5q2i44KB44GmLi4u44CCIOOBk+OCjOOBr2RpZmZyZW5044Gn44GZ
SSB3YW5uZSBzZWUgd2hhdCB5b3UgbG9vayBsaWtlIG5leHQgdG8gdGhlIHBhaW50aW5n	56eB44Gv44GC44Gq44Gf44GM57W155S744Gu5qyh44Gu44KI44GG44Gr6KaL44GI44KL44KC44Gu44KS6KaL44KLd2FubmU=
SSB3YW5uZSBzZWUgd2hhdCBhbGwgdGhlc2UgcGVvcGxlIGFyZSBzZWVpbmc=	44G/44KT44Gq44GM6KaL44KL44KC44Gu44KS6KaL44KL
U3RpbGw/	44G+44GgPw==
VW5kZXJ3ZWFyPw==	44Ki44Oz44OA44O844Km44Kn44KiPw==
Tm90IGRpZmZyZW50IGZyb20gdGhlIGxhc3QgdGltZQ==	5pyA5b6M44Gu5pmC6ZaT44GL44KJ5rWB5Ye644GX44Gq44GE
SSB3b3VsZCBoYXZlIGRvbmUgaXQ=	44GK5ZWP44GE5ZCI44KP44Gb
QW5kIHlvdSBsZXQgaGlt	5b2844KS6IGe44GL44Gb44Gm
VGhlIHRoaW5nIHlvdSB0b2xkIG1lIGF0IHRoZSB3aW5lIHRhYmxl	44Ov44Kk44Oz44OG44O844OW44Or44Gn5pWZ44GI44Gm44GP44KM44Gf44KC44Gu
TWF0aA==	5pWw5a2m
WW91J3JlIGVuam95aW5nIHRoYXQ=	44GK5qW944GX44G/44Gr
VGhlbiBob2xkIGl0	44Gd44KM44GL44KJ44Gd44KM44KS5L+d5oyB44GX44Gm5LiL44GV44GE
VGhlbiBtYWtlIGl0IGdvb2Q=	44Gd44KM44GL44KJ44Gd44KM44Gv44KI44GP44GX44G+44GZ
R29kIHRoYXRzIHNvIGhvdA==	56We44Gv44CB44Go44Gm44KC54ax44GE44Gn44GZ
VGhlIGVudGlyZSB0aW1l	5YWo5L2T44Gu5pmC6ZaT
4oCmLiBqdXN0IGEgbGl0dGxlIG1hYnll	Li4u44CCIOOBu+OCk+OBruWwkeOBl+OBruODnuODk+ODvA==
T2J2aW91c2x5	5piO44KJ44GL44Gr
T2J2aW91c2x5IGFzd2VsbA==	44KC44Gh44KN44KT44CB44Gd44KM44KC
Tm9wZQ==	44OO44O844OU44O8
TGVvIGdldHMgeW91IHRvbmlnaHQuIE5vdCBoaW0u	44Os44Kq44Gv5aSc44Gr44GC44Gq44Gf44KS6YCj44KM44Gm6KGM44GN44G+44GZ44CCIOOBiuWVj+OBhOWQiOOCj+OBmw==
Qm9sZA==	44Oc44O844Or44OJ
QW5kIHlvdSdyZSBzdGlsbCBzZW5kaW5nIGhpbSBob21l	44Gd44GX44Gm44CB44GC44Gq44Gf44Gv44G+44Gg5b2844KS5a6244Gr6YCB44Gj44Gm44GE44G+44GZ
TG92ZSB5b3UgdG9v	44GC44Gq44Gf44KC5aSn5aW944GN
QWxsIG9mIHRoZW0/	44GK5ZWP44GE5ZCI44KP44Gb
SG93IGFyZSB5b3UgZmVlbGluZz8=	44GE44GL44GM44Gn44GZ44GLPw==
TW9yZSBuZXJ2b3VzIHRoZW4gYXQgdGhlIHN0YXJ0IG9mIHRoZSBldmVuaW5nPw==	5aSV5pa544Gu5aeL44G+44KK44Gn44GV44KJ44Gr57eK5by144GX44G+44GZ44GLPw==
U2VuZCBpdA==	6YCB5L+h44GZ44KL
SGUncyBnb3Qgc29tZSBuZXJ2ZQ==	5b2844Gv44GE44GP44Gk44GL44Gu56We57WM44KS5oyB44Gj44Gm44GE44KL
U2FtZSBhcyBhbHdheXMuIEhlIHVzZXMgb25lLg==	44GE44Gk44KC44Go5ZCM44GY44Gn44GZ44CCIOS4gOOBpOS9v+OBhOOBvuOBmeOAgg==
TGlseSB3aWxsIHJlbWVtYmVy	TGlseeOBr+immuOBiOOBpuOBhOOCiw==
Tm90IHRvbmlnaHQuIEhlIGRvZXNuJ3QgbmVlZCBvbmUu	5rOK44G+44KK44G+44Gb44KT44CCIOW/heimgeOBr+OBquOBhOOAgg==
SSBkbw==	44GK5ZWP44GE5ZCI44KP44Gb
SSBkb24ndCBoYXZlIGEgd29yZCBmb3IgaXQ=	56eB44Gv44Gd44KM44Gu44Gf44KB44Gu5Y2Y6Kqe44KS5oyB44Gj44Gm44GE44G+44Gb44KT
TGlrZSBJJ2QgZG8gaXQgYWdhaW4=	44GK5ZWP44GE5ZCI44KP44Gb
WWVzLi4=	44GK5ZWP44GE5ZCI44KP44Gb
WW91IGxvb2sgaGFwcHk=	44GK5ZWP44GE5ZCI44KP44Gb
SG93IGFyZSB5b3UgZmVlbGluZw==	44GE44GL44GM44Gn44GZ44GLPw==
UHJhY3RpY2U=	44OI44Os44O844OL44Oz44Kw
VG9sZCBoaW0gd2hhdD8=	6Kqw44GMPw==
V2hhdD8=	44GK5ZWP44GE5ZCI44KP44Gb
SXQncyBhY3R1YWxseSBva2F5	5pys5b2T44Gr5aSn5LiI5aSr44Gn44GZ
VGhhbmtzIGZvciB0ZWxsaW5nIG1l	44GK5ZWP44GE5ZCI44KP44Gb
SSB3aWxsLCBMZW8gd2lsbCBtYWtlIHN1cmUgb2YgdGhhdA==	56eB44Gv44CB44Os44Kq44Gv56K644GL44Gr44Gd44Gu
SGUgZGlk	5b2844GM6KGM44Gq44Gj44Gf
U2hlIGFza2VkIG1l	44GK5ZWP44GE5ZCI44KP44Gb
SGUgZG9lcw==	5b2844Gv44CB
4oCm	44O744O744O7
VGhhdCB5b3UgdGFsayBhYm91dCBtZSBjb25zdGFudGx5	44GE44Gk44KC56eB44Gr44Gk44GE44Gm6Kmx44GX44Gm44GE44KL
VGVsbCBtZSBldmVyeXRoaW5nIGFmdGVyLiBBbGwgb2YgaXQu	44GK5ZWP44GE5ZCI44KP44GbIOOBiuWVj+OBhOWQiOOCj+OBmw==
SGk=	44GK5ZWP44GE5ZCI44KP44Gb
VGVsbCBtZSBldmVyeXRoaW5n	44GK5ZWP44GE5ZCI44KP44Gb
WW91IGRpZD8=	44GK5ZWP44GE5ZCI44KP44Gb
SGUganVzdCB3YXRjaGVkPw==	5b2844Gv44Gf44Gg6KaL44Gm44GE44G+44GX44Gf44GLPw==
SSB3YW5uZSBzZWUgc28gYmFkIGJhYmU=	56eBIHdhbm5lIOimi+OCiyDjgZ3jgYYg5oKq44GEIOODmeOCpOODlg==
QW5kIFNlbSB3aGF0IHdhcyBoZSBkb2luZz8=	5b2844GM5L2V44KS44GX44Gm44GE44Gf44Gu44GLPw==
SG93IHdhcyB0aGF0Pw==	44GE44GL44GM44Gn44GX44Gf44GLPw==
Q29tcGxpY2F0ZWQgaG93	6KSH6ZuR44Gq5pa55rOV
SmVzdXMgTGlseQ==	44Kk44Ko44K544O744Om44Oq
U28gd2hhdCBoYXBwZW5lZA==	44Gg44GL44KJ5L2V44GM6LW344GT44Gj44Gf44Gu44GL
SGUgZGlkbid0IGdldCBpbXBhdGllbnQ=	5LiN5b2T5oCn44GM44Gq44GL44Gj44Gf
QW5kIHRoZW4/	44Gd44GX44Gm44CBPw==
RmluZCB3aGF0	5paw552A5oOF5aCx
T2g=	44Kq44K/44Kv
V2VyZSB5b3Ugb2theQ==	44GK5ZWP44GE5ZCI44KP44Gb
WW91cmUga2lsbGluZyBtZQ==	44GC44Gq44Gf44KS5q6644GZ
V2hvIHRvb2sgaXQgb2ZmIG9mIHlvdT8=	6Kqw44GM44GC44Gq44Gf44KS6ISx44GE44Gn44GE44G+44GX44Gf44GLPw==
4oCmLiB5ZXM=	Li4uLiDjga/jgYQ=
RnVjay4uLiB0aGF0IHZpZGVvLi4uIEknbSBnb25uYSBoYW5nIGl0IG9uIG15IHdhbGw=	44OV44Kh44OD44KvLi4u44Gd44Gu44OT44OH44KqLi4uIOengeOBr+engeOBruWjgeOBq+OBneOCjOOCkuaOm+OBkeOCi+OBpOOCguOCiuOBp+OBmQ==
SWwgbGl0dGVybHkganVzdCBnZXQgYSB0diB0byBoYW5nIHRoYXQgb24gdGhlIHdhbGw=	SWzjga/jgaHjgofjgYbjganlo4HjgavjgZ3jgozjgpLmjpvjgZHjgovjgZ/jgoHjgavjg4bjg6zjg5PjgpLlvpfjgb7jgZk=
WW91IHRoaW5r	44GK5ZWP44GE5ZCI44KP44Gb
QXNrZWQgeW91IHdoYXQ=	44GK5ZWP44GE5ZCI44KP44Gb
QW5kIHlvdSBzYWlk	44GC44Gq44Gf44GM44Gf44Gv6KiA44Gj44Gf
V2hlcmU=	44Ki44Kv44K744K5
T24geW91ciBicmVhc3Q=	44GC44Gq44Gf44Gu5q+N5Lmz44Gr44Gk44GE44Gm
RnVjay4uLg==	44OV44Kh44OD44KvLi4u
RnVjaw==	44OV44Kh44OD44Kv
VGhlbiBJIGdldCBpdA==	44Gd44KM44GL44KJ56eB44Gv44Gd44KM44KS5b6X44KL
Tm8gY3JlYW1waWVz	44Kv44Oq44O844Og44OR44Kk44Gq44GX
V2UnbGwgdGFsayBhYm91dCBpdA==	44GK5ZWP44GE5ZCI44KP44Gb
QXJlIHlvdSBva2F5Pw==	5aSn5LiI5aSr44Gn44GZ44GLPw==
VGVhPw==	44GK6Iy244GvPw==
SSBnZXQgdGhhdA==	56eB44Gv44Gd44KM44KS5b6X44KL
TWFieWUgc29tZXRoaW5nIGZvciB0aGUgbW9ybmluZw==	5pyd44Gu44Gf44KB44Gr5L2V44GL44KS44Oe44O844OT44O8
SGUgYXNrZWQgbWUgaGltc2VsZg==	5b286Ieq6Lqr44Gr5bCL44Gt44Gf
SSdsbCBhbGxvdyBpdA==	6Kix5Y+v44GZ44KL
SSBndWVzcyB5b3UgY291bGQgc2F5IHRoYXQ=	56eB44Gv44GC44Gq44Gf44GM6KiA44GG44GT44Go44GM44Gn44GN44KL44Go5oCd44GG
SG93IGRpZCBpdCBnbz8=	44Gp44GG44GZ44KM44Gw44GE44GE44Gn44GZ44GLPw==
TGlseSBzYWlkIHlvdSBndXlzIHNob29rIGhhbmRz	44Om44Oq44Gv44CB44GC44Gq44Gf44Gu55S344Gv5omL44KS5oyv44Gj44Gm6KiA44Gj44Gf
U2hlIHNlZXMgZXZlcnl0aGluZw==	5b285aWz44Gv44GZ44G544Gm44KS6KaL44KL
RXZlbiB3aGVuIHNoZSBkb2VzbnQ=	44Gf44Go44GI5b285aWz44GM44GE44Gq44GP44Gm44KC
R29vZCBuaWdodCBMZW8=	44Kw44OD44OJ44OK44Kk44OI44Os44Kq
SSBsb3ZlIHlvdSB0b28=	56eB44Gv44GC44Gq44Gf44KC5aSn5aW944GN
VXNlIG9uZS4gU2FtZSBhcyBhbHdheXMu	5Yip55So44GZ44KLIOOBhOOBpOOCguOBqOWQjOOBmOOBp+OBmeOAgg==
SGUgZG9lc24ndCBuZWVkIG9uZSB0b25pZ2h0	MeazijHml6Xjga/lv4XopoHjgYLjgorjgb7jgZvjgpM=
SG93IGRvIHlvdSBmZWVs	44GK5ZWP44GE5ZCI44KP44Gb
WW91IGRv	44GK5ZWP44GE5ZCI44KP44Gb
SSBkaWTigKYgYnV0IEkgYWxzbyBhbHJlYWR5IGtub3c=	44KE44Gj44Gf44GR44Gp44CB5pei44Gr55+l44Gj44Gm44GE44KL
QWx3YXlz	5bi444Gr
VGFrZSB5b3VyIHRpbWUuLi4uIGFuZCB0ZWxsIG1lIGV2ZXl0aGluZw==	44GC44Gq44Gf44Gu5pmC6ZaT44KS5Y+W44KLLi4uLiDjgZ3jgZfjgabjgIHnp4Hjga9ldmV0aGluZ+OBq+aVmeOBiOOBpg==
QW5kIHlvdSBzYWlkPw==	44Go6KiA44GE44G+44GX44Gf44GLPw==
WW91IHdlbnQgcXVpZXQ=	6Z2Z44GL44Gr6KGM44GN44G+44GX44Gf
VGFrZSB5b3VyIHRpbWU=	5pmC6ZaT44KS5Y+W44KL
R29k	56We5qeY44Gu56We5qeY
VGhlbiB3aGF0	44Gd44KM44GL44KJ
Tm90aGluZz8=	44GC44KK44G+44Gb44KT44GLPw==
WW91IGFza2Vk	44GK5ZWP44GE5ZCI44KP44Gb
QW5kIGhlIGxpc3RlbmVk	5b2844GM6IGe44GE44Gm44GE44Gf
V2VyZSB5b3Ugb2theT8=	44GK5ZWP44GE5ZCI44KP44Gb
RnVjayB0aGF0cyBob3QuLi4=	5ZC444GGIOOBriDnhrHjgYTjgafjgZnjgII=
TW92ZWQgeW91IHdoZXJlPw==	44Gp44GT44Gr56e75YuV44GX44G+44GZ44GLPw==
RnVjayBiYWJ5Li4u	6LWk44Gh44KD44KT44KS5ZC444GGLi4u
QW5kIGhlIGRpZG4ndCB1c2UgYW55dGhpbmc=	5L2V44KC5L2/44KP44Gq44GL44Gj44Gf
SGUgc2FpZCB0aGF0IG91dCBsb3VkPw==	5b2844Gv5aSn5aOw44Gn6KiA44Gj44GfPw==
RGlkIGhlIGZpbmlzaCBpbnNpZGU=	5YaF5YG044Gr5LuV5LiK44GS44KL
SW4geW91ciBtb3V0aA==	44GC44Gq44Gf44Gu5Y+j44Gu5Lit44Gn
QW1hemluZw==	44GZ44GU44GE
QW5kIGhlIHVzZWQgc29tZXRoaW5n	44Gd44KM44Gr44CB5b2844Gv44Gh44KD44KT44Go552A44GR44Gm44Gf
U21vb3Ro	44K544Og44O844K5
SG93IGRvIHlvdSBmZWVsIG5vdw==	5LuK44CB44Gp44Gu44KI44GG44Gr5oSf44GY44Gm44GE44KL44GL
WW91IGFza2VkIGhpbSBmb3IgaXQ=	44GK5ZWP44GE5ZCI44KP44Gb
SS4uLiBhbQ==	44GK5ZWP44GE5ZCI44KP44Gb
U2hlIGRlc2VydmVzIHNvbWUgZ29vZCBzbGVlcA==	5b285aWz44Gv6Imv44GE55yg44KK44Gr5YCk44GZ44KL
SSB3aWxs	44GK5ZWP44GE5ZCI44KP44Gb
